filename,row_left_px,row_right_px,row_left_norm,row_right_norm,img_height
defaultNamew276_49.jpg,741.3181818181818,725.7337662337661,0.6864057239057239,0.6719757094757094,1080
defaultName276587_18.jpg,724.1753246753246,682.0974025974025,0.670532708032708,0.631571669071669,1080
defaultName276587_141.jpg,725.7337662337661,694.564935064935,0.6719757094757094,0.6431156806156805,1080
defaultNamew276_152.jpg,763.1363636363635,728.8506493506493,0.706607744107744,0.6748617123617123,1080
defaultName_115.jpg,766.2532467532467,750.668831168831,0.7094937469937469,0.6950637325637324,1080
testing_37.jpg,763.1363636363635,739.7597402597402,0.706607744107744,0.6849627224627224,1080
defaultNamew276_33.jpg,780.2792207792206,752.2272727272726,0.7224807599807599,0.6965067340067339,1080
defaultName_144.jpg,766.2532467532467,735.0844155844155,0.7094937469937469,0.6806337181337181,1080
defaultName_83.jpg,745.9935064935064,733.5259740259739,0.6907347282347281,0.6791907166907166,1080
defaultNamew276_117.jpg,774.0454545454545,747.551948051948,0.7167087542087541,0.6921777296777296,1080
defaultNamew276_171.jpg,777.1623376623376,744.4350649350649,0.719594757094757,0.6892917267917268,1080
defaultNamew276_60.jpg,777.1623376623376,750.668831168831,0.719594757094757,0.6950637325637324,1080
defaultName_86.jpg,764.6948051948051,741.3181818181818,0.7080507455507454,0.6864057239057239,1080
defaultName_130.jpg,764.6948051948051,738.2012987012986,0.7080507455507454,0.6835197210197209,1080
defaultNamew276_54.jpg,764.6948051948051,741.3181818181818,0.7080507455507454,0.6864057239057239,1080
defaultNamew276_149.jpg,783.3961038961038,744.4350649350649,0.7253667628667628,0.6892917267917268,1080
defaultName276587_113.jpg,755.3441558441557,730.4090909090908,0.6993927368927367,0.6763047138047137,1080
defaultName_40.jpg,744.4350649350649,724.1753246753246,0.6892917267917268,0.670532708032708,1080
defaultNamew276_9.jpg,770.9285714285713,742.8766233766232,0.7138227513227512,0.6878487253487252,1080
defaultName_47.jpg,745.9935064935064,727.2922077922077,0.6907347282347281,0.6734187109187109,1080
defaultName_167.jpg,758.4610389610389,724.1753246753246,0.7022787397787397,0.670532708032708,1080
defaultName_181.jpg,755.3441558441557,731.9675324675324,0.6993927368927367,0.6777477152477152,1080
defaultNamew276_91.jpg,783.3961038961038,756.9025974025974,0.7253667628667628,0.7008357383357383,1080
defaultName276587_162.jpg,761.577922077922,731.9675324675324,0.7051647426647426,0.6777477152477152,1080
defaultNamew276_12.jpg,778.7207792207791,753.7857142857142,0.7210377585377584,0.6979497354497354,1080
defaultName276587_129.jpg,761.577922077922,736.6428571428571,0.7051647426647426,0.6820767195767196,1080
defaultNamew276_133.jpg,798.9805194805194,752.2272727272726,0.7397967772967773,0.6965067340067339,1080
defaultNamew276_166.jpg,772.4870129870129,745.9935064935064,0.7152657527657527,0.6907347282347281,1080
defaultNamew276_163.jpg,791.1883116883116,741.3181818181818,0.7325817700817701,0.6864057239057239,1080
defaultName276587_36.jpg,764.6948051948051,727.2922077922077,0.7080507455507454,0.6734187109187109,1080
defaultNamew276_111.jpg,767.8116883116882,742.8766233766232,0.7109367484367483,0.6878487253487252,1080
defaultNamew276_101.jpg,781.8376623376623,753.7857142857142,0.7239237614237614,0.6979497354497354,1080
defaultNamew276_44.jpg,775.603896103896,749.1103896103896,0.7181517556517555,0.6936207311207311,1080
defaultNamew276_21.jpg,770.9285714285713,745.9935064935064,0.7138227513227512,0.6907347282347281,1080
defaultName276587_41.jpg,766.2532467532467,735.0844155844155,0.7094937469937469,0.6806337181337181,1080
defaultNamew276_185.jpg,783.3961038961038,775.603896103896,0.7253667628667628,0.7181517556517555,1080
defaultName_78.jpg,780.2792207792206,749.1103896103896,0.7224807599807599,0.6936207311207311,1080
defaultName_26.jpg,756.9025974025974,738.2012987012986,0.7008357383357383,0.6835197210197209,1080
defaultName276587_63.jpg,766.2532467532467,735.0844155844155,0.7094937469937469,0.6806337181337181,1080
defaultNamew276_25.jpg,783.3961038961038,753.7857142857142,0.7253667628667628,0.6979497354497354,1080
defaultName_21.jpg,758.4610389610389,750.668831168831,0.7022787397787397,0.6950637325637324,1080
defaultNamew276_35.jpg,764.6948051948051,756.9025974025974,0.7080507455507454,0.7008357383357383,1080
defaultName_174.jpg,770.9285714285713,733.5259740259739,0.7138227513227512,0.6791907166907166,1080
defaultName276587_123.jpg,747.551948051948,727.2922077922077,0.6921777296777296,0.6734187109187109,1080
defaultNamew276_158.jpg,792.7467532467531,739.7597402597402,0.7340247715247714,0.6849627224627224,1080
defaultName_82.jpg,788.0714285714284,760.0194805194805,0.7296957671957671,0.7037217412217411,1080
defaultName_151.jpg,758.4610389610389,744.4350649350649,0.7022787397787397,0.6892917267917268,1080
defaultNamew276_174.jpg,786.512987012987,761.577922077922,0.7282527657527658,0.7051647426647426,1080
defaultName_67.jpg,760.0194805194805,733.5259740259739,0.7037217412217411,0.6791907166907166,1080
defaultNamew276_120.jpg,795.8636363636363,758.4610389610389,0.7369107744107743,0.7022787397787397,1080
